User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1003782,Kavya Iyer,3148,F,36-45,43,Married,Karnataka,South,Business,Electronics,3,40173,Delivered,289
1002319,Nitin Nair,8228,M,36-45,45,Married,Maharashtra,North,Govt,Sports,3,2707,Pending,674
1001462,Nitin Mehta,6324,M,46-55,52,Married,Uttar Pradesh,Central,Student,Clothing,6,7262,Returned,917
1003854,Suresh Gupta,9850,M,26-35,27,Married,Karnataka,South,Business,Clothing,1,15196,Returned,468
1003877,Nitin Das,1461,M,26-35,26,Unmarried,Karnataka,Central,Healthcare,Home,7,23044,Cancelled,568
1006220,Pooja Iyer,3627,F,18-25,21,Married,Himachal Pradesh,West,Healthcare,Electronics,8,26009,Pending,291
1005647,Anita Verma,8040,F,18-25,22,Unmarried,Karnataka,East,Student,Sports,3,968,Returned,322
1003008,Anita Das,4339,F,36-45,38,Unmarried,Rajasthan,Central,Business,Sports,7,28312,Cancelled,502
1000844,Anita Iyer,5389,F,36-45,36,Unmarried,Uttar Pradesh,South,IT,Electronics,1,43962,Pending,429
1003236,Aditya Chopra,3627,M,18-25,22,Unmarried,Delhi,Central,Govt,Clothing,6,2405,Cancelled,848
1006768,Suman Mehta,1523,F,18-25,23,Married,Gujarat,West,Education,Home,2,29367,Cancelled,425
1005951,Nitin Mehta,5536,M,26-35,27,Married,Uttar Pradesh,West,Student,Electronics,3,36882,Pending,928
1003409,Amit Das,8771,M,36-45,39,Unmarried,Uttar Pradesh,South,IT,Home,9,18317,Delivered,764
1003620,Suresh Bansal,7529,M,55+,58,Unmarried,Maharashtra,North,Govt,Sports,8,22119,Pending,304
1006636,Deepak Patel,4915,M,18-25,25,Unmarried,Uttar Pradesh,Central,Business,Home,3,38457,Returned,628
1006503,Vivaan Agarwal,4481,M,26-35,31,Unmarried,Uttar Pradesh,East,Healthcare,Grocery,5,34384,Cancelled,465
1003795,Pooja Yadav,2521,F,46-55,46,Unmarried,Karnataka,Central,Business,Electronics,4,48980,Delivered,985
1001845,Vikas Agarwal,8909,M,36-45,40,Married,Karnataka,North,IT,Home,3,41420,Returned,297
1000878,Nitin Das,1400,M,46-55,53,Married,Karnataka,South,Govt,Home,3,20902,Returned,171
1004124,Vikas Gupta,2924,M,36-45,40,Married,Maharashtra,Central,Education,Clothing,8,17094,Delivered,832
1004378,Riya Mishra,5894,F,46-55,50,Unmarried,Madhya Pradesh,East,Healthcare,Electronics,1,5685,Returned,545
1003947,Riya Reddy,6772,F,18-25,22,Married,Uttar Pradesh,West,Business,Sports,7,18060,Pending,687
1002466,Suman Khanna,8879,F,26-35,27,Unmarried,Delhi,Central,Govt,Grocery,1,35813,Delivered,297
1000390,Kavya Sharma,3888,F,26-35,27,Married,Madhya Pradesh,West,Student,Electronics,9,47837,Pending,865
1005956,Karan Chopra,6085,M,36-45,44,Married,Karnataka,South,Education,Grocery,3,34815,Delivered,180
1006017,Nitin Sharma,1805,M,36-45,40,Married,Madhya Pradesh,North,Govt,Sports,1,40690,Pending,242
1006513,Vivaan Agarwal,3057,M,36-45,42,Married,Maharashtra,South,Govt,Sports,3,37159,Returned,547
1004838,Vivaan Singh,3863,M,46-55,52,Married,Karnataka,West,IT,Clothing,4,43486,Cancelled,527
1002682,Suresh Khanna,2897,M,46-55,49,Married,Uttar Pradesh,North,Business,Sports,4,17329,Returned,747
1004801,Nitin Sharma,6531,M,36-45,45,Married,Maharashtra,South,Business,Home,2,29649,Delivered,337
1000825,Deepak Yadav,5176,M,46-55,54,Married,Maharashtra,West,Business,Grocery,2,47475,Cancelled,788
1007023,Pooja Chopra,2863,F,26-35,30,Married,Maharashtra,West,Business,Sports,2,40864,Delivered,911
1003423,Aditya Das,1203,M,36-45,37,Unmarried,Delhi,East,Business,Clothing,9,5836,Returned,925
1003006,Amit Kapoor,9229,M,55+,58,Unmarried,Haryana,Central,Healthcare,Electronics,2,21734,Returned,691
1006083,Priya Das,6863,F,26-35,28,Unmarried,Karnataka,East,IT,Home,4,13543,Pending,269
1006293,Aarav Singh,7083,M,26-35,32,Unmarried,Delhi,East,IT,Sports,5,1399,Cancelled,669
1002242,Vikas Patel,9239,M,26-35,31,Unmarried,Delhi,West,Student,Electronics,9,8813,Cancelled,907
1000261,Rahul Iyer,8292,M,36-45,41,Married,Uttar Pradesh,East,IT,Sports,8,5508,Pending,314
1006370,Aditya Reddy,7778,M,26-35,31,Married,Maharashtra,North,Student,Sports,4,10537,Pending,622
1003532,Pooja Mehta,3447,F,26-35,30,Unmarried,Telangana,North,Business,Sports,7,44269,Delivered,900
1000011,Anita Sharma,6427,F,18-25,20,Unmarried,Maharashtra,West,Business,Electronics,3,42294,Returned,153
1003020,Rohan Sharma,4162,M,36-45,41,Married,Uttar Pradesh,East,Govt,Home,4,49709,Delivered,610
1001429,Karan Singh,5833,M,46-55,49,Married,Karnataka,North,Healthcare,Home,6,36920,Delivered,820
1003472,Pooja Khanna,7806,F,18-25,24,Unmarried,Madhya Pradesh,West,Education,Sports,3,14945,Pending,172
1002765,Raj Singh,7981,M,55+,57,Unmarried,Gujarat,East,Business,Sports,2,32187,Cancelled,407
1003432,Mohit Verma,6148,M,46-55,55,Unmarried,Karnataka,South,Business,Home,5,25387,Cancelled,941
1001507,Priya Das,5600,F,46-55,48,Married,Delhi,East,Student,Sports,2,14902,Cancelled,309
1005954,Deepak Joshi,2341,M,36-45,41,Unmarried,Uttarakhand,North,Business,Clothing,1,29512,Cancelled,563
1003459,Riya Khanna,3316,F,26-35,29,Married,Jharkhand,East,Business,Grocery,8,27750,Cancelled,494
1004326,Riya Mehta,6673,F,26-35,33,Unmarried,Karnataka,South,IT,Clothing,9,8900,Delivered,656
1006118,Aditya Malhotra,1902,M,46-55,50,Unmarried,Madhya Pradesh,Central,Education,Sports,9,34908,Pending,308
1000305,Vikas Chopra,8105,M,26-35,28,Married,Uttar Pradesh,Central,Govt,Home,1,46446,Cancelled,609
1001142,Karan Das,3059,M,36-45,44,Married,Gujarat,South,Student,Clothing,8,29051,Cancelled,291
1000124,Nitin Reddy,9493,M,36-45,44,Unmarried,Andhra Pradesh,South,Healthcare,Home,4,27478,Pending,384
1004675,Karan Iyer,7271,M,46-55,50,Married,Kerala,Central,Student,Clothing,9,2330,Returned,768
1001738,Kavya Singh,6862,F,36-45,40,Unmarried,Uttar Pradesh,South,Student,Electronics,9,17351,Delivered,170
1002638,Rohan Reddy,1781,M,26-35,34,Unmarried,Andhra Pradesh,North,Healthcare,Clothing,8,12694,Returned,393
1006031,Kavya Malhotra,6637,F,36-45,43,Married,Delhi,East,IT,Clothing,2,2917,Cancelled,354
1000928,Aditya Mehta,6923,M,36-45,42,Married,Madhya Pradesh,West,IT,Grocery,9,27546,Cancelled,333
1001088,Pooja Patel,5516,F,26-35,34,Married,Maharashtra,East,IT,Electronics,8,16362,Returned,641
1000425,Rahul Kumar,5364,M,36-45,42,Married,Karnataka,East,Business,Grocery,5,37550,Cancelled,893
1000082,Priya Gupta,6010,F,18-25,24,Unmarried,Uttar Pradesh,Central,Student,Home,3,40772,Returned,634
1006177,Pooja Yadav,8771,F,18-25,25,Unmarried,Maharashtra,Central,Healthcare,Grocery,2,1272,Cancelled,729
1003361,Kavya Mishra,5252,F,36-45,40,Married,Maharashtra,North,Govt,Clothing,9,8851,Delivered,278
1002960,Suman Verma,5850,F,18-25,25,Unmarried,Maharashtra,North,Healthcare,Sports,1,37329,Delivered,141
1002501,Aarav Chopra,5224,M,46-55,55,Married,Delhi,South,Govt,Grocery,1,17768,Cancelled,261
1003962,Karan Chopra,4653,M,46-55,46,Married,Delhi,North,Govt,Clothing,8,16785,Delivered,452
1003575,Pooja Kapoor,5993,F,36-45,43,Married,Karnataka,West,Healthcare,Electronics,7,14307,Cancelled,340
1002890,Riya Gupta,2180,F,46-55,53,Married,Uttar Pradesh,East,Education,Electronics,2,45930,Delivered,486
1002965,Nitin Nair,2047,M,36-45,45,Married,Bihar,South,Education,Grocery,3,6583,Pending,948
1005524,Anita Patel,6989,F,26-35,32,Married,Maharashtra,Central,Business,Clothing,7,5336,Returned,658
1004993,Pooja Chopra,2824,F,36-45,45,Married,Bihar,West,IT,Home,6,6315,Delivered,211
1001942,Deepak Joshi,2470,M,36-45,43,Married,Uttar Pradesh,South,Education,Electronics,3,23134,Delivered,778
1002073,Rohan Nair,3409,M,55+,57,Unmarried,Delhi,South,Education,Grocery,1,19169,Pending,299
1000414,Rahul Gupta,9420,M,46-55,51,Unmarried,Delhi,North,Business,Grocery,4,9973,Pending,182
1002592,Vikas Agarwal,1944,M,26-35,33,Married,Karnataka,North,IT,Clothing,3,23004,Cancelled,887
1004496,Nitin Das,7193,M,55+,56,Unmarried,Maharashtra,West,Healthcare,Electronics,9,43907,Pending,475
1002963,Suresh Singh,7227,M,26-35,26,Unmarried,Uttar Pradesh,West,Education,Electronics,2,18472,Returned,660
1003994,Anita Mehta,5994,F,26-35,28,Unmarried,Uttar Pradesh,West,Student,Electronics,9,29883,Pending,348
1001654,Vikas Bansal,1439,M,55+,56,Unmarried,Uttar Pradesh,West,Healthcare,Sports,6,49588,Delivered,623
1005969,Nitin Mehta,8608,M,55+,58,Married,Andhra Pradesh,West,Govt,Home,2,49738,Cancelled,826
1000116,Nitin Malhotra,3610,M,18-25,25,Unmarried,Jharkhand,East,Business,Home,3,22512,Cancelled,687
1002105,Vikas Sharma,4791,M,46-55,46,Married,Karnataka,North,Student,Home,6,2593,Delivered,541
1002856,Nitin Mishra,4714,M,26-35,26,Married,Punjab,North,Healthcare,Clothing,5,27153,Cancelled,490
1004483,Rahul Nair,3735,M,26-35,32,Unmarried,Uttar Pradesh,East,Education,Clothing,7,44809,Delivered,700
1002547,Suman Kumar,2311,F,18-25,22,Married,Andhra Pradesh,South,Business,Grocery,1,10861,Cancelled,192
1001325,Suresh Chopra,9300,M,26-35,34,Married,Delhi,Central,Business,Grocery,1,3820,Delivered,773
1003149,Rohan Kumar,7426,M,55+,57,Married,Gujarat,West,Business,Electronics,2,10409,Cancelled,336
1005611,Rohan Verma,3776,M,26-35,34,Married,Haryana,East,Student,Sports,3,5613,Returned,631
1005452,Amit Mehta,8476,M,36-45,38,Married,Andhra Pradesh,West,IT,Home,3,22633,Pending,392
1002681,Anita Sharma,5811,F,26-35,29,Unmarried,Karnataka,East,IT,Sports,2,5305,Delivered,193
1001234,Rohan Joshi,9661,M,26-35,27,Unmarried,Rajasthan,East,Business,Home,8,4047,Cancelled,964
1006265,Aarav Sharma,2758,M,55+,59,Unmarried,Uttar Pradesh,West,Govt,Electronics,1,3753,Pending,831
1006186,Mohit Singh,8919,M,46-55,46,Unmarried,Delhi,Central,Business,Home,9,46935,Pending,890
1000791,Suman Patel,4251,F,26-35,33,Unmarried,Delhi,Central,Student,Home,3,13138,Pending,565
1000562,Neha Agarwal,3641,F,26-35,28,Married,Punjab,West,Healthcare,Electronics,4,27940,Pending,806
1004330,Neha Yadav,3090,F,36-45,41,Unmarried,Karnataka,North,Govt,Grocery,7,20756,Pending,521
1002890,Suresh Agarwal,2621,M,46-55,46,Unmarried,Maharashtra,West,Business,Grocery,6,2627,Returned,374
1004301,Rohan Nair,5198,M,26-35,26,Married,Andhra Pradesh,West,Student,Home,9,42807,Pending,534
1006560,Vikas Mehta,3666,M,36-45,44,Unmarried,Madhya Pradesh,Central,Govt,Clothing,1,36827,Delivered,971
1004723,Aditya Nair,4248,M,18-25,23,Married,Uttar Pradesh,South,Business,Clothing,6,17528,Pending,617
1006108,Karan Kapoor,2778,M,46-55,55,Married,Andhra Pradesh,Central,Govt,Clothing,9,36850,Cancelled,834
1004455,Neha Patel,1391,F,36-45,36,Unmarried,Madhya Pradesh,East,Education,Home,9,16273,Cancelled,315
1002291,Karan Malhotra,1539,M,46-55,46,Married,Rajasthan,North,Education,Electronics,7,2516,Delivered,342
1002268,Rohan Nair,9354,M,55+,58,Married,Uttar Pradesh,West,Education,Clothing,1,45101,Cancelled,315
1002927,Mohit Agarwal,9869,M,18-25,25,Married,Andhra Pradesh,West,Education,Home,5,40573,Cancelled,875
1005076,Raj Sharma,1915,M,55+,59,Unmarried,Delhi,Central,Business,Sports,8,12094,Pending,128
1005804,Suresh Yadav,2071,M,46-55,54,Unmarried,Himachal Pradesh,South,Education,Home,1,46311,Returned,361
1002183,Aditya Agarwal,2209,M,46-55,53,Married,Jharkhand,Central,IT,Home,6,40886,Pending,370
1004807,Anita Verma,6245,F,36-45,39,Unmarried,Maharashtra,Central,Education,Home,7,16072,Cancelled,214
1004047,Riya Verma,4571,F,36-45,37,Unmarried,Punjab,East,Student,Home,2,24326,Delivered,304
1005258,Aditya Agarwal,9254,M,26-35,28,Married,Andhra Pradesh,West,Education,Sports,2,9009,Pending,520
1005481,Neha Bansal,4537,F,36-45,36,Married,Andhra Pradesh,West,Education,Sports,7,9228,Cancelled,548
1005212,Rohan Verma,1258,M,36-45,45,Unmarried,Andhra Pradesh,South,Business,Electronics,9,16223,Delivered,181
1002136,Rahul Bansal,6825,M,46-55,53,Married,Delhi,West,Business,Grocery,5,10490,Pending,336
1003183,Kavya Gupta,5675,F,46-55,46,Unmarried,Delhi,East,Education,Grocery,9,27909,Delivered,376
1006978,Aarav Chopra,3146,M,55+,56,Unmarried,Karnataka,Central,Business,Clothing,2,9749,Pending,183
1004152,Aarav Das,5194,M,46-55,55,Married,Karnataka,East,Business,Grocery,8,13953,Delivered,237
1005666,Rahul Sharma,7337,M,26-35,28,Married,Rajasthan,North,Business,Home,3,15035,Delivered,979
1000440,Deepak Mishra,7514,M,55+,57,Unmarried,Uttar Pradesh,East,Govt,Sports,7,27160,Cancelled,520
1006958,Amit Verma,3123,M,26-35,28,Married,Andhra Pradesh,West,Student,Sports,5,20658,Cancelled,131
1000016,Karan Agarwal,5684,M,55+,59,Married,Haryana,North,Healthcare,Home,1,40974,Returned,794
1005268,Karan Nair,6913,M,36-45,40,Married,Uttar Pradesh,East,Business,Clothing,6,6375,Pending,347
1002147,Rahul Nair,2719,M,46-55,46,Unmarried,Uttar Pradesh,East,Education,Home,6,44267,Delivered,382
1001110,Priya Malhotra,3846,F,36-45,43,Married,Andhra Pradesh,North,Business,Sports,2,12911,Delivered,615
1003239,Neha Kapoor,6748,F,26-35,35,Married,Gujarat,East,Business,Sports,8,22697,Pending,732
1005703,Aarav Bansal,3014,M,46-55,49,Unmarried,Gujarat,Central,Education,Clothing,4,46640,Pending,917
1001822,Priya Mishra,9688,F,18-25,23,Unmarried,Himachal Pradesh,Central,Student,Home,9,34311,Returned,437
1003401,Suman Chopra,5484,F,46-55,48,Unmarried,Madhya Pradesh,Central,Education,Sports,6,19427,Delivered,365
1002497,Aditya Sharma,9387,M,36-45,38,Married,Uttar Pradesh,West,Govt,Sports,2,45909,Cancelled,173
1005397,Neha Agarwal,1454,F,36-45,37,Unmarried,Uttar Pradesh,East,Education,Home,2,31496,Delivered,531
1001274,Riya Yadav,6542,F,36-45,44,Married,Andhra Pradesh,South,Student,Home,6,43480,Delivered,966
1000057,Anita Khanna,3751,F,26-35,33,Married,Bihar,North,Govt,Grocery,1,12814,Returned,520
1004023,Raj Nair,7575,M,46-55,55,Unmarried,Himachal Pradesh,Central,IT,Sports,7,31926,Returned,127
1005228,Deepak Patel,1363,M,36-45,39,Married,Karnataka,South,Student,Grocery,3,42244,Pending,668
1006732,Rahul Singh,2746,M,26-35,31,Unmarried,Maharashtra,South,Govt,Home,4,5163,Returned,955
1005719,Priya Iyer,7068,F,46-55,54,Unmarried,Maharashtra,Central,Govt,Sports,6,40559,Returned,642
1005587,Nitin Kapoor,9250,M,36-45,39,Unmarried,Rajasthan,South,Education,Electronics,6,44565,Pending,139
1001067,Nitin Verma,5467,M,46-55,51,Married,Uttar Pradesh,East,IT,Home,3,11163,Cancelled,546
1000127,Raj Patel,9029,M,26-35,32,Married,Himachal Pradesh,East,Education,Home,2,24517,Delivered,679
1006319,Neha Gupta,4177,F,36-45,38,Unmarried,Rajasthan,South,Business,Home,1,21463,Returned,596
1006071,Deepak Agarwal,2136,M,36-45,37,Married,Uttar Pradesh,Central,Healthcare,Electronics,7,12912,Pending,951
1004228,Amit Agarwal,7538,M,36-45,43,Unmarried,Maharashtra,West,Healthcare,Electronics,9,44244,Pending,148
1004709,Suresh Chopra,8643,M,46-55,54,Unmarried,Maharashtra,Central,Education,Home,3,39787,Delivered,921
1003805,Suman Joshi,4165,F,46-55,54,Married,Rajasthan,Central,Education,Clothing,4,20285,Returned,965
1000480,Rahul Das,9740,M,46-55,48,Unmarried,Rajasthan,East,Govt,Sports,7,38024,Delivered,394
1001801,Anita Mehta,4337,F,46-55,49,Unmarried,Himachal Pradesh,Central,Business,Grocery,3,47643,Returned,673
1001944,Priya Mishra,5063,F,26-35,26,Unmarried,Jharkhand,North,Healthcare,Clothing,4,14041,Cancelled,567
1005041,Suresh Singh,7202,M,46-55,55,Married,Maharashtra,South,Student,Clothing,2,8641,Returned,460
1006967,Aarav Iyer,5409,M,55+,56,Married,Uttar Pradesh,Central,Education,Electronics,3,27133,Delivered,310
1005056,Nitin Iyer,2298,M,36-45,45,Unmarried,Uttar Pradesh,Central,Student,Clothing,9,48466,Cancelled,745
1006818,Rohan Chopra,6122,M,46-55,50,Unmarried,Uttarakhand,West,Student,Clothing,7,13325,Pending,668
1000082,Deepak Gupta,6547,M,18-25,22,Unmarried,Himachal Pradesh,North,Student,Electronics,2,36038,Pending,900
1006162,Pooja Bansal,5830,F,46-55,50,Married,Himachal Pradesh,Central,Govt,Clothing,8,31577,Cancelled,384
1000108,Aditya Mehta,8731,M,26-35,32,Married,Madhya Pradesh,East,Education,Grocery,9,11848,Returned,420
1002050,Rohan Mishra,9804,M,18-25,24,Married,Uttar Pradesh,North,Business,Clothing,4,9223,Cancelled,343
1005190,Aditya Das,9955,M,46-55,46,Married,Uttar Pradesh,West,Education,Electronics,8,6607,Cancelled,552
1006016,Rohan Khanna,2873,M,36-45,44,Unmarried,Jharkhand,Central,Education,Clothing,5,41913,Cancelled,753
1003004,Vikas Patel,2435,M,46-55,48,Married,Uttar Pradesh,Central,Business,Sports,6,13526,Delivered,184
1002902,Vikas Iyer,1584,M,36-45,39,Married,Uttar Pradesh,Central,Student,Grocery,6,11500,Cancelled,567
1006337,Kavya Bansal,7023,F,46-55,52,Married,Himachal Pradesh,South,Healthcare,Grocery,3,4261,Returned,326
1001323,Suresh Khanna,1616,M,36-45,41,Unmarried,Madhya Pradesh,East,Business,Sports,1,16734,Returned,129
1001003,Aditya Chopra,9254,M,18-25,22,Married,Maharashtra,South,Business,Clothing,5,12396,Pending,696
1005327,Vikas Agarwal,9051,M,36-45,40,Married,Maharashtra,East,Student,Grocery,7,40055,Returned,696
1001626,Deepak Joshi,8997,M,26-35,33,Married,Maharashtra,East,Govt,Sports,2,38719,Pending,976
1004967,Pooja Singh,5406,F,36-45,42,Married,Jharkhand,North,Education,Home,2,23331,Cancelled,502
1004733,Nitin Reddy,6491,M,26-35,30,Unmarried,Jharkhand,West,Healthcare,Clothing,2,3494,Pending,573
1003220,Nitin Gupta,7743,M,26-35,33,Unmarried,Karnataka,East,Business,Sports,3,31617,Returned,729
1001973,Kavya Agarwal,8153,F,46-55,52,Married,Uttar Pradesh,South,Student,Grocery,1,25091,Returned,277
1006714,Rahul Iyer,8349,M,46-55,49,Unmarried,Uttarakhand,Central,Student,Grocery,2,968,Pending,540
1003458,Pooja Verma,8645,F,18-25,22,Married,Bihar,South,Business,Home,3,6661,Delivered,889
1002929,Priya Nair,8343,F,26-35,34,Married,Punjab,Central,Business,Electronics,8,572,Pending,431
1000396,Aarav Patel,5165,M,18-25,24,Married,Uttar Pradesh,North,Education,Electronics,3,23253,Cancelled,315
1001581,Amit Kapoor,8590,M,46-55,51,Unmarried,Uttar Pradesh,West,Education,Sports,6,43713,Delivered,588
1003268,Suman Das,1330,F,18-25,24,Unmarried,Uttarakhand,North,Student,Electronics,9,665,Returned,762
1006538,Anita Gupta,8605,F,18-25,21,Married,Andhra Pradesh,East,Healthcare,Home,3,39275,Pending,704
1001933,Nitin Yadav,2920,M,46-55,51,Married,Punjab,East,Govt,Sports,7,24965,Cancelled,590
1000257,Anita Das,6906,F,26-35,26,Married,Telangana,South,Govt,Grocery,5,45868,Pending,251
1004452,Priya Das,6113,F,36-45,36,Unmarried,Himachal Pradesh,West,Govt,Grocery,2,13771,Returned,336
1000728,Raj Mehta,8088,M,36-45,45,Married,Madhya Pradesh,East,Business,Clothing,1,34548,Cancelled,694
1005770,Aarav Yadav,4266,M,55+,60,Married,Maharashtra,South,Business,Electronics,7,46447,Cancelled,705
1004162,Rohan Mishra,8875,M,46-55,54,Unmarried,Rajasthan,West,Student,Sports,5,49516,Delivered,141
1000015,Kavya Nair,2623,F,26-35,31,Unmarried,Delhi,South,IT,Clothing,6,11561,Pending,961
1000585,Nitin Mishra,7252,M,36-45,39,Unmarried,Gujarat,East,Education,Electronics,5,9876,Cancelled,460
1004214,Anita Yadav,9598,F,18-25,24,Unmarried,Haryana,Central,Govt,Home,7,16516,Pending,579
1006217,Suresh Malhotra,9575,M,26-35,29,Unmarried,Gujarat,North,Education,Home,7,15719,Delivered,417
1004948,Deepak Patel,9053,M,26-35,33,Unmarried,Andhra Pradesh,North,Healthcare,Sports,7,45180,Returned,311
1000044,Suman Verma,5960,F,46-55,49,Married,Kerala,West,Healthcare,Clothing,1,40612,Returned,680
1006739,Kavya Das,6997,F,18-25,21,Unmarried,Madhya Pradesh,Central,Student,Grocery,3,20570,Delivered,799
1004533,Kavya Kapoor,9751,F,36-45,45,Married,Bihar,North,Education,Clothing,5,16937,Cancelled,249
1002051,Karan Khanna,4597,M,26-35,32,Unmarried,Gujarat,Central,Business,Clothing,8,19004,Delivered,507
1006204,Neha Kapoor,6484,F,26-35,32,Married,Karnataka,Central,Business,Clothing,1,16566,Cancelled,563
1004966,Riya Nair,6782,F,26-35,29,Unmarried,Madhya Pradesh,East,Healthcare,Grocery,7,44267,Pending,526
1004495,Kavya Mishra,5801,F,46-55,55,Unmarried,Andhra Pradesh,East,Education,Clothing,1,23707,Pending,701
1000134,Neha Malhotra,2707,F,36-45,39,Married,Bihar,South,Healthcare,Home,9,15166,Cancelled,311
1001344,Neha Gupta,5072,F,46-55,52,Unmarried,Delhi,Central,IT,Electronics,9,6441,Cancelled,601
1006190,Suresh Reddy,3854,M,55+,57,Married,Himachal Pradesh,East,Education,Clothing,5,13188,Cancelled,488
1007025,Deepak Kapoor,1256,M,18-25,25,Unmarried,Karnataka,West,Govt,Electronics,1,23775,Pending,803
1000251,Aarav Gupta,6798,M,26-35,31,Married,Maharashtra,West,IT,Electronics,7,25699,Cancelled,924
1005731,Vikas Chopra,1063,M,18-25,23,Married,Maharashtra,West,Business,Sports,9,34821,Delivered,510
1006711,Vikas Kumar,4467,M,26-35,28,Unmarried,Andhra Pradesh,East,Healthcare,Sports,4,11154,Delivered,745
1000879,Neha Singh,5180,F,18-25,24,Unmarried,Bihar,South,Student,Sports,5,36572,Cancelled,757
1001218,Rahul Bansal,9580,M,46-55,52,Unmarried,Uttar Pradesh,South,Business,Clothing,8,42890,Delivered,183
1000698,Rahul Chopra,8745,M,55+,57,Unmarried,Haryana,East,IT,Electronics,6,6196,Pending,959
1006372,Deepak Chopra,6630,M,36-45,36,Unmarried,Jharkhand,West,IT,Sports,5,33429,Pending,950
1005863,Kavya Das,9647,F,46-55,49,Unmarried,Maharashtra,South,Govt,Sports,3,20694,Returned,164
1000375,Aditya Gupta,6756,M,46-55,54,Unmarried,Telangana,Central,Healthcare,Electronics,8,4836,Returned,501
1003544,Anita Patel,6945,F,46-55,53,Unmarried,Uttar Pradesh,Central,Healthcare,Grocery,4,44751,Pending,435
1006743,Karan Agarwal,9838,M,26-35,28,Married,Uttar Pradesh,East,Business,Sports,7,13983,Pending,848
1003910,Vivaan Mishra,9680,M,26-35,35,Married,Delhi,Central,IT,Sports,7,48608,Returned,107
1000554,Suresh Verma,9871,M,36-45,39,Married,Haryana,North,Business,Electronics,9,48607,Pending,903
1003856,Mohit Khanna,2343,M,36-45,36,Married,Jharkhand,Central,Education,Grocery,4,33532,Cancelled,955
1000718,Priya Reddy,1709,F,46-55,55,Married,Madhya Pradesh,West,Education,Clothing,5,19902,Returned,123
1000882,Deepak Verma,8520,M,26-35,29,Married,Andhra Pradesh,Central,Business,Grocery,3,11740,Pending,959
1006100,Anita Bansal,4833,F,26-35,35,Unmarried,Delhi,North,Student,Sports,2,32794,Cancelled,443
1002654,Suman Mishra,8905,F,18-25,20,Unmarried,Delhi,East,Healthcare,Electronics,6,12322,Cancelled,753
1003767,Priya Agarwal,2997,F,46-55,52,Unmarried,Himachal Pradesh,East,Healthcare,Clothing,9,15409,Pending,448
1006436,Amit Sharma,9588,M,26-35,27,Unmarried,Karnataka,Central,IT,Clothing,4,23787,Returned,172
1000751,Suman Verma,7920,F,46-55,46,Married,Maharashtra,West,Student,Grocery,5,33002,Delivered,694
1001034,Rahul Patel,3174,M,55+,60,Married,Andhra Pradesh,East,Govt,Sports,6,39675,Pending,698
1000843,Pooja Sharma,6644,F,36-45,44,Married,Himachal Pradesh,Central,Healthcare,Home,9,42887,Returned,290
1000588,Neha Mishra,9788,F,26-35,34,Unmarried,Madhya Pradesh,West,IT,Clothing,5,16582,Pending,546
1006783,Vivaan Nair,1623,M,26-35,31,Unmarried,Uttar Pradesh,East,Govt,Clothing,5,38691,Pending,809
1006914,Mohit Agarwal,9872,M,26-35,34,Unmarried,Uttar Pradesh,West,Business,Grocery,6,45832,Pending,109
1003391,Suresh Singh,5477,M,46-55,52,Unmarried,Andhra Pradesh,West,Healthcare,Electronics,2,38012,Pending,412
1004793,Raj Mehta,6050,M,55+,59,Married,Madhya Pradesh,North,Student,Electronics,7,44403,Pending,119
1002978,Anita Verma,4804,F,46-55,51,Unmarried,Maharashtra,South,Student,Electronics,9,27008,Delivered,556
1004045,Rahul Kapoor,6400,M,36-45,43,Unmarried,Punjab,North,Education,Home,3,27443,Returned,730
1001516,Vikas Bansal,3710,M,46-55,48,Unmarried,Uttar Pradesh,North,IT,Sports,5,43241,Returned,614
1002435,Karan Das,4344,M,55+,56,Married,Uttar Pradesh,West,IT,Electronics,7,1451,Returned,740
1005339,Rahul Sharma,1355,M,46-55,54,Unmarried,Karnataka,North,Business,Clothing,5,13097,Cancelled,413
1001034,Rahul Agarwal,7247,M,36-45,36,Unmarried,Andhra Pradesh,South,Education,Sports,5,48501,Returned,122
1005832,Suman Khanna,2291,F,26-35,29,Unmarried,Gujarat,West,IT,Electronics,3,45929,Returned,230
1000329,Kavya Joshi,3364,F,36-45,36,Unmarried,Karnataka,Central,Education,Electronics,8,38254,Pending,674
1006904,Aarav Nair,2442,M,26-35,32,Unmarried,Maharashtra,Central,Healthcare,Clothing,3,37663,Pending,488
1006378,Suman Kumar,3636,F,36-45,38,Married,Maharashtra,Central,Govt,Sports,4,45608,Pending,414
1002338,Riya Patel,3704,F,18-25,20,Unmarried,Maharashtra,East,Govt,Grocery,7,27690,Cancelled,471
1000818,Aditya Kapoor,4109,M,36-45,42,Married,Maharashtra,East,Govt,Clothing,4,11286,Pending,263
1001286,Deepak Mishra,6451,M,36-45,38,Unmarried,Himachal Pradesh,North,Education,Sports,7,23449,Cancelled,373
1005695,Pooja Agarwal,2076,F,18-25,21,Unmarried,Uttar Pradesh,Central,IT,Grocery,9,6993,Pending,802
1003645,Raj Nair,1849,M,18-25,25,Married,Andhra Pradesh,East,Student,Sports,4,45619,Delivered,266
1001619,Rohan Patel,1414,M,55+,56,Married,Andhra Pradesh,East,Healthcare,Grocery,9,34104,Cancelled,871
